-3.937059999999999782e+00,-1.351220000000000088e+00,1.150769999999999982e+01,2.793314993831313119e-03,-3.524511261607350069e-03,4.986989761237495267e-01,8.667635816212146960e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.405777147738263011e-04,-1.017445594442278889e-08,5.750000000000000000e+00,1.663464040314964056e+09
-3.937060117721557617e+00,-1.351220011711120605e+00,1.150769042968750000e+01,2.793319103856219468e-03,-3.524513735395312305e-03,4.986989900804567055e-01,8.667635967982767475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.806600399315357208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.405773364240303636e-04,-1.051417619635230949e-08,5.750000000000000000e+00,1.663464040319582939e+09
-3.937060117721557617e+00,-1.351220011711120605e+00,1.150767040252685547e+01,2.793319103856219468e-03,-3.524513735395312305e-03,4.986989900804567055e-01,8.667635967982767475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.961320079863071442e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.405775692546740174e-04,-1.181358566526569120e-08,5.750000000000000000e+00,1.663464040360482931e+09
-3.937060594558715820e+00,-1.351219892501831055e+00,1.150767135620117188e+01,2.793084030786401571e-03,-3.524772164972602220e-03,4.986989943494432587e-01,8.667636210745445213e-01,-4.400172620080411434e-04,1.560333039378747344e-04,1.086805947124958038e-03,-1.311838277615606785e-04,-6.192584987729787827e-04,3.460512743913568556e-06,-1.405651564709842205e-04,-1.292166906807779014e-08,5.750000000000000000e+00,1.663464040360490084e+09
-3.937060594558715820e+00,-1.351220488548278809e+00,1.150767230987548828e+01,2.793529799367456233e-03,-3.524957605377406628e-03,4.986991614283403096e-01,8.667634729229583002e-01,-2.658664016053080559e-05,-5.965622840449213982e-04,1.174584962427616119e-03,8.898672531358897686e-04,-5.124160088598728180e-05,4.683246952481567860e-04,-1.405773218721151352e-04,-1.372537283828023646e-08,5.750000000000000000e+00,1.663464040360495090e+09
-3.937060832977294922e+00,-1.351220726966857910e+00,1.150767326354980469e+01,2.793632135439740038e-03,-3.525116994309865359e-03,4.986991710087970708e-01,8.667634673948202417e-01,-1.275536196772009134e-04,-1.887203834485262632e-04,6.356397643685340881e-04,3.602211945690214634e-04,-1.539070945000275970e-04,2.185540506616234779e-05,-1.405745133524760604e-04,-1.491143564180674730e-08,5.750000000000000000e+00,1.663464040360500097e+09
-3.937061309814453125e+00,-1.351220846176147461e+00,1.150767421722412109e+01,2.793474697368642651e-03,-3.525528816603420296e-03,4.986991479620489498e-01,8.667635313633816896e-01,-5.673687555827200413e-04,-1.213574505527503788e-04,4.878966137766838074e-04,2.239281166112050414e-04,-7.816764991730451584e-04,-4.613208511727862060e-05,-1.405619696015492082e-04,-1.593940268662663584e-08,5.750000000000000000e+00,1.663464040360505104e+09
-3.937061309814453125e+00,-1.351220846176147461e+00,1.150767517089843750e+01,2.793411424043413215e-03,-3.525529441998079966e-03,4.986991278667187721e-01,8.667635091823230331e-01,-2.076727105304598808e-05,1.228189648827537894e-05,5.045263096690177917e-04,-7.581284444313496351e-05,1.215800875797867775e-05,-3.371864295331761241e-06,-1.405778020853176713e-04,-1.619918954531840427e-08,5.750000000000000000e+00,1.663464040360510111e+09
-3.937061548233032227e+00,-1.351221203804016113e+00,1.150767517089843750e+01,2.793507099540858823e-03,-3.525859030197914593e-03,4.986991646348712393e-01,8.667635117763651253e-01,-2.009361342061311007e-04,-3.989400283899158239e-04,6.995815783739089966e-05,5.223165499046444893e-04,-2.762806252576410770e-04,-1.592881017131730914e-05,-1.405727671226486564e-04,-1.704747809583295748e-08,5.750000000000000000e+00,1.663464040360515118e+09
-3.937061548233032227e+00,-1.351221203804016113e+00,1.150767517089843750e+01,2.793432787184453245e-03,-3.525907569314784551e-03,4.986991695437459349e-01,8.667635213682319817e-01,-4.382920451462268829e-06,4.549568984657526016e-06,9.551551192998886108e-05,1.286633778363466263e-05,-1.751002855598926544e-06,-8.868177246768027544e-06,-1.405785733368247747e-04,-1.803124582977488899e-08,5.750000000000000000e+00,1.663464040360519886e+09
