-3.937059999999999782e+00,-1.351220000000000088e+00,1.150769999999999982e+01,2.793314993831313119e-03,-3.524511261607350069e-03,4.986989761237495267e-01,8.667635816212146960e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.663452260643573999e+09
-3.937060117721557617e+00,-1.351220011711120605e+00,1.150769042968750000e+01,2.793319103856219468e-03,-3.524513735395312305e-03,4.986989900804567055e-01,8.667635967982767475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.806600399315357208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.663452260646891117e+09
-3.937060117721557617e+00,-1.351220011711120605e+00,1.150767040252685547e+01,2.793319103856219468e-03,-3.524513735395312305e-03,4.986989900804567055e-01,8.667635967982767475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.961320079863071442e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.663452260651006937e+09
-3.937060832977294922e+00,-1.351219654083251953e+00,1.150767135620117188e+01,2.792799774506353472e-03,-3.524856366264065774e-03,4.986989766462791018e-01,8.667635883496807025e-01,-7.849618559703230858e-04,3.859708376694470644e-04,1.090987585484981537e-03,-5.618903087452054024e-04,-1.081773778423666954e-03,-4.133870243094861507e-05,1.663452260654262066e+09
-3.937061309814453125e+00,-1.351220011711120605e+00,1.150767230987548828e+01,2.792859799501098104e-03,-3.525213576136363575e-03,4.986991427660568688e-01,8.667634683038720755e-01,-3.603585646487772465e-04,-3.770208277273923159e-04,1.367035321891307831e-03,4.906282993033528328e-04,-5.204273620620369911e-04,4.183874116279184818e-04,1.663452260657417059e+09
-3.937061309814453125e+00,-1.351220369338989258e+00,1.150767326354980469e+01,2.792910179749183430e-03,-3.525324585657350560e-03,4.986991534595613951e-01,8.667634853567243169e-01,-1.123973343055695295e-04,-3.007494378834962845e-04,8.309753611683845520e-04,2.008760930038988590e-04,-1.606194418855011463e-04,-4.372879629954695702e-06,1.663452260661144972e+09
-3.937061786651611328e+00,-1.351220369338989258e+00,1.150767421722412109e+01,2.792639286774042419e-03,-3.525543520486219135e-03,4.986991720106305204e-01,8.667635127481333468e-01,-4.389103269204497337e-04,2.179399598389863968e-05,6.857179105281829834e-04,-1.996542559936642647e-04,-6.178253097459673882e-04,1.485959001001901925e-05,1.663452260664472103e+09
-3.937061786651611328e+00,-1.351220726966857910e+00,1.150767517089843750e+01,2.792815935202647669e-03,-3.525654370301807908e-03,4.986991766822124750e-01,8.667634976281283210e-01,1.340938615612685680e-05,-3.009331121575087309e-04,5.703251808881759644e-04,4.222202987875789404e-04,-1.163751585409045219e-05,1.525123934698058292e-05,1.663452260668232918e+09
-3.937061548233032227e+00,-1.351221561431884766e+00,1.150767612457275391e+01,2.793267946752292334e-03,-3.525914350631145430e-03,4.986991923665299309e-01,8.667634861395988599e-01,1.329761289525777102e-04,-8.248770609498023987e-04,5.223490297794342041e-04,1.102572074159979820e-03,1.382929040119051933e-04,6.085945642553269863e-05,1.663452260671782017e+09
-3.937060832977294922e+00,-1.351221561431884766e+00,1.150767612457275391e+01,2.793439933277259285e-03,-3.525409675566922030e-03,4.986991868344821666e-01,8.667634615436170531e-01,8.018125081434845924e-04,1.912435982376337051e-05,2.321237698197364807e-04,-1.999258529394865036e-04,1.049249549396336079e-03,1.574151247041299939e-05,1.663452260675571918e+09
