-3.937059999999999782e+00,-1.351220000000000088e+00,1.150769999999999982e+01,2.793314993831313119e-03,-3.524511261607350069e-03,4.986989761237495267e-01,8.667635816212146960e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.829302249392816926e-32,3.129801463522342645e-33,5.750000000000000000e+00,1.663463931243957043e+09
-3.937060117721557617e+00,-1.351220011711120605e+00,1.150769042968750000e+01,2.793319103856219468e-03,-3.524513735395312305e-03,4.986989900804567055e-01,8.667635967982767475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.806600399315357208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.829356616006542456e-32,3.129760321220063865e-33,5.750000000000000000e+00,1.663463931246589899e+09
-3.937060117721557617e+00,-1.351220011711120605e+00,1.150767040252685547e+01,2.793319103856219468e-03,-3.524513735395312305e-03,4.986989900804567055e-01,8.667635967982767475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.961320079863071442e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.829410982620267987e-32,3.129700444476568855e-33,5.750000000000000000e+00,1.663463931249216080e+09
-3.937060594558715820e+00,-1.351219892501831055e+00,1.150767135620117188e+01,2.793084030786401571e-03,-3.524772164972602220e-03,4.986989943494432587e-01,8.667636210745445213e-01,-4.405720974318683147e-04,1.608032907824963331e-04,1.085481606423854828e-03,-1.315776316914707422e-04,-6.192612927407026291e-04,2.377225428062956780e-06,1.266732496674194408e-08,-7.752945421074519672e-13,5.750000000000000000e+00,1.663463931252165079e+09
-3.937060594558715820e+00,-1.351220488548278809e+00,1.150767230987548828e+01,2.793529799367456233e-03,-3.524957605377406628e-03,4.986991614283403096e-01,8.667634729229583002e-01,-2.705954830162227154e-05,-5.919949617236852646e-04,1.173394732177257538e-03,8.887611329555511475e-04,-5.174271063879132271e-05,4.668362380471080542e-04,7.780123212342004990e-10,-6.202356878960701980e-13,5.750000000000000000e+00,1.663463931254731894e+09
-3.937060832977294922e+00,-1.351220965385437012e+00,1.150767326354980469e+01,2.793738081002953080e-03,-3.525233123933331492e-03,4.986991302741738408e-01,8.667634567916495669e-01,-2.491382474545389414e-04,-4.252358339726924896e-04,6.092591211199760437e-04,6.486074998974800110e-04,-3.405363240744918585e-04,-1.562721445225179195e-05,7.163222015549308708e-09,-2.453305891769730351e-10,5.750000000000000000e+00,1.663463931257235050e+09
-3.937060594558715820e+00,-1.351221203804016113e+00,1.150767421722412109e+01,2.793963342345846118e-03,-3.525270153842225904e-03,4.986991768059877428e-01,8.667635199052472483e-01,3.005342150572687387e-04,-2.670455432962626219e-04,5.928529426455497742e-04,5.044109420850872993e-04,4.119713557884097099e-04,-8.628954674350097775e-06,-8.640765436496167240e-09,-7.350139386019804988e-10,5.750000000000000000e+00,1.663463931259691000e+09
-3.937060356140136719e+00,-1.351220965385437012e+00,1.150767421722412109e+01,2.793823332322160208e-03,-3.525134991354730157e-03,4.986991471015830846e-01,8.667634916473948570e-01,1.372741680825129151e-04,2.471785701345652342e-04,3.158953040838241577e-04,-3.334920038469135761e-04,1.668718759901821613e-04,-3.810344787780195475e-05,-3.946444504521195995e-09,-4.473691694872883318e-10,5.750000000000000000e+00,1.663463931261985064e+09
-3.937059879302978516e+00,-1.351220965385437012e+00,1.150767421722412109e+01,2.794105164260186035e-03,-3.524866463064237759e-03,4.986991502867980652e-01,8.667635087035980845e-01,4.614534555003046989e-04,-4.779000300914049149e-05,4.230579361319541931e-04,1.925311225932091475e-04,6.330240285024046898e-04,3.363936775713227689e-05,-1.326725396211259067e-08,-8.805747242490724602e-10,5.750000000000000000e+00,1.663463931264365911e+09
-3.937059640884399414e+00,-1.351220726966857910e+00,1.150767421722412109e+01,2.794011913104790454e-03,-3.524721201863539530e-03,4.986991280365948853e-01,8.667635217782166945e-01,1.472525764256715775e-04,2.441027609165757895e-04,3.076158463954925537e-04,-3.112881677225232124e-04,1.653752988204360008e-04,-4.543353861663490534e-05,-4.233184469626394275e-09,-7.044060335026358644e-10,5.750000000000000000e+00,1.663463931266778946e+09
-3.937059640884399414e+00,-1.351220726966857910e+00,1.150767421722412109e+01,2.794061245917611389e-03,-3.524667757614400460e-03,4.986990400189457717e-01,8.667634808718073236e-01,1.680951390881091356e-05,8.026137948036193848e-06,2.895519137382507324e-04,-9.025679901242256165e-07,1.083899405784904957e-06,-4.761152376886457205e-05,-4.826574695471208543e-10,-5.683993276051069188e-10,5.750000000000000000e+00,1.663463931269136906e+09
-3.937059402465820312e+00,-1.351220965385437012e+00,1.150767421722412109e+01,2.794375368070614769e-03,-3.524563395635700938e-03,4.986990530630892038e-01,8.667635737661177897e-01,3.359009861014783382e-04,-2.880254178307950497e-04,4.083244130015373230e-04,4.818760207854211330e-04,4.620483960025012493e-04,1.674186205491423607e-05,-9.657113331229538744e-09,-8.339365864529213468e-10,5.750000000000000000e+00,1.663463931271508932e+09
-3.937059402465820312e+00,-1.351220965385437012e+00,1.150767517089843750e+01,2.794250376728645534e-03,-3.524581748830697692e-03,4.986990216322965130e-01,8.667636398689116950e-01,1.995838829316198826e-05,1.728409552015364170e-05,4.991404712200164795e-04,-5.372520536184310913e-05,5.771958967670798302e-06,-4.589520540321245790e-05,-5.730740326725936029e-10,-3.241729107372748331e-10,5.750000000000000000e+00,1.663463931273865938e+09
-3.937059640884399414e+00,-1.351221323013305664e+00,1.150767517089843750e+01,2.794385921583849089e-03,-3.524843176394088298e-03,4.986989835804522819e-01,8.667635936956270548e-01,-1.942248491104692221e-04,-3.955265856347978115e-04,2.585761249065399170e-04,5.291248671710491180e-04,-2.795358013827353716e-04,-4.786932186107151210e-05,5.585134132957136899e-09,-2.592102643639293547e-10,5.750000000000000000e+00,1.663463931276153088e+09
-3.937059164047241211e+00,-1.351221442222595215e+00,1.150767517089843750e+01,2.794547439373694202e-03,-3.524634463244592439e-03,4.986989831645282090e-01,8.667635796400996462e-01,3.895431000273674726e-04,-6.999060860835015774e-05,2.745268866419792175e-04,5.876878276467323303e-05,5.448656738735735416e-04,-2.249318640679121017e-06,-1.119930992388162849e-08,6.387637641047660964e-11,5.750000000000000000e+00,1.663463931278544903e+09
-3.937059164047241211e+00,-1.351221442222595215e+00,1.150767517089843750e+01,2.794556524290553803e-03,-3.524648590976351206e-03,4.986989704947818458e-01,8.667635871865800867e-01,2.557231346145272255e-05,5.027992301620543003e-06,2.899551764130592346e-04,-6.819100235588848591e-07,1.606938894838094711e-06,-3.797548561124131083e-05,-7.343352592670271406e-10,5.094225388746487226e-11,5.750000000000000000e+00,1.663463931281128883e+09
-3.937058687210083008e+00,-1.351221323013305664e+00,1.150767517089843750e+01,2.794604288438765939e-03,-3.524327813961284500e-03,4.986989860305122146e-01,8.667636101176795504e-01,5.731355049647390842e-04,1.678320113569498062e-04,2.648690715432167053e-04,-1.637112291064113379e-04,7.735682884231209755e-04,-1.298748611588962376e-05,-1.647787506442455197e-08,-1.494153273329246190e-10,5.750000000000000000e+00,1.663463931283854008e+09
-3.937059164047241211e+00,-1.351221203804016113e+00,1.150767517089843750e+01,2.794342858918687916e-03,-3.524561465177291492e-03,4.986989913839288691e-01,8.667636453700058308e-01,-4.166231374256312847e-04,1.370282843708992004e-04,1.357998698949813843e-04,-1.768285583239048719e-04,-5.928017199039459229e-04,-8.268378223874606192e-06,1.197987486989404715e-08,-1.196709120687700079e-10,5.750000000000000000e+00,1.663463931286284924e+09
-3.937059402465820312e+00,-1.351221442222595215e+00,1.150767517089843750e+01,2.794408278116028432e-03,-3.524746257865691082e-03,4.986989797846253514e-01,8.667636066847506093e-01,-1.354962587356567383e-04,-2.140857395716011524e-04,2.617035061120986938e-04,3.295807691756635904e-04,-1.646253513172268867e-04,5.070762199466116726e-06,3.896836631156475050e-09,-2.481976013601894238e-10,5.750000000000000000e+00,1.663463931288727045e+09
-3.937058925628662109e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794595395279756388e-03,-3.524561145766496803e-03,4.986989793400835036e-01,8.667635810242912964e-01,4.179759998805820942e-04,-5.967123433947563171e-05,2.445671707391738892e-04,1.523267128504812717e-04,5.676941946148872375e-04,-6.804250915593001992e-06,-1.201654598048662592e-08,-4.701916633820246716e-10,5.750000000000000000e+00,1.663463931291037083e+09
-3.937058687210083008e+00,-1.351221323013305664e+00,1.150767517089843750e+01,2.794501765586131399e-03,-3.524415295910307902e-03,4.986989576177865979e-01,8.667635937844732075e-01,1.464059459976851940e-04,2.438508381601423025e-04,3.078179433941841125e-04,-3.112519916612654924e-04,1.654450024943798780e-04,-4.546843047137372196e-05,-4.208387416326786479e-09,-3.765760481222457656e-10,5.750000000000000000e+00,1.663463931293432951e+09
-3.937059164047241211e+00,-1.351221203804016113e+00,1.150767517089843750e+01,2.794341004872663570e-03,-3.524625186370729593e-03,4.986989569778983444e-01,8.667636084688740139e-01,-4.516472690738737583e-04,9.785269503481686115e-05,1.323698088526725769e-04,-1.219896657858043909e-04,-6.224175449460744858e-04,-1.732769487716723233e-05,1.298674856542447742e-08,-3.013900518045176113e-10,5.750000000000000000e+00,1.663463931295886040e+09
-3.937059164047241211e+00,-1.351221442222595215e+00,1.150767517089843750e+01,2.794482211934148225e-03,-3.524697130093276676e-03,4.986989754036567635e-01,8.667635967784469431e-01,9.270821465179324150e-06,-2.528129261918365955e-04,2.699643373489379883e-04,3.169787814840674400e-04,3.803527215495705605e-05,3.428185664233751595e-06,-2.655946573781875486e-10,-5.990952178791530969e-11,5.750000000000000000e+00,1.663463931298558950e+09
-3.937058687210083008e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794643351185818574e-03,-3.524487828288345656e-03,4.986989755156387982e-01,8.667635824084829466e-01,4.576101200655102730e-04,-8.090268238447606564e-05,2.652434632182121277e-04,8.937115489970892668e-05,6.241045775823295116e-04,-9.426122232980560511e-06,-1.315631692477836623e-08,1.537802246653896532e-10,5.750000000000000000e+00,1.663463931301983118e+09
-3.937058925628662109e+00,-1.351221203804016113e+00,1.150767517089843750e+01,2.794322456500740112e-03,-3.524596342251719652e-03,4.986989828452972340e-01,8.667635930614764339e-01,-3.220172366127371788e-04,3.360506671015173197e-04,1.507634297013282776e-04,-4.324907495174556971e-04,-4.584211856126785278e-04,-2.482230047462508082e-05,9.259620625812203798e-09,1.228953189214010422e-10,5.750000000000000000e+00,1.663463931304934025e+09
-3.937059164047241211e+00,-1.351221442222595215e+00,1.150767517089843750e+01,2.794369028588624196e-03,-3.524833114420112060e-03,4.986989714672298568e-01,8.667636125326028118e-01,-1.579057861818000674e-04,-2.956097305286675692e-04,7.615238428115844727e-05,3.913653199560940266e-04,-2.069460751954466105e-04,-1.638089088373817503e-05,4.541025333537618280e-09,9.789413030203419908e-11,5.750000000000000000e+00,1.663463931307497978e+09
-3.937058687210083008e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794513653383244416e-03,-3.524614339296639962e-03,4.986989589380833587e-01,8.667636173140510492e-01,4.180993419140577316e-04,-7.565876876469701529e-05,2.726949751377105713e-04,6.597084575332701206e-05,5.817706696689128876e-04,-2.249140379717573524e-06,-1.202037758218921226e-08,3.496953837611727067e-10,5.750000000000000000e+00,1.663463931310040951e+09
-3.937058687210083008e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794522738300104017e-03,-3.524628467028398729e-03,4.986989462683369956e-01,8.667636248605314897e-01,2.657427103258669376e-05,4.871217242907732725e-06,2.900734543800354004e-04,-6.710542947985231876e-07,1.640408299863338470e-06,-3.797567114816047251e-05,-7.632223741893540137e-10,2.796187725806476010e-10,5.750000000000000000e+00,1.663463931312573910e+09
-3.937058687210083008e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794522738300104017e-03,-3.524628467028398729e-03,4.986989462683369956e-01,8.667636248605314897e-01,7.699269190197810531e-06,1.006119600788224488e-05,3.014327958226203918e-04,-3.250920417485758662e-05,3.590019787225173786e-06,-2.758892514975741506e-05,-2.205686744360946250e-10,4.321217828007206663e-10,5.750000000000000000e+00,1.663463931315558910e+09
-3.937058687210083008e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794532201755167006e-03,-3.524643183415648168e-03,4.986989330706844692e-01,8.667636327214487402e-01,8.137026270560454577e-06,2.199369919253513217e-05,2.782139927148818970e-04,2.778698399197310209e-05,-2.028411927312845364e-06,-2.979661985591519624e-05,-2.332245230274310188e-10,1.369673263695858623e-10,5.750000000000000000e+00,1.663463931318372965e+09
-3.937058687210083008e+00,-1.351221561431884766e+00,1.150767517089843750e+01,2.794532201755167006e-03,-3.524643183415648168e-03,4.986989330706844692e-01,8.667636327214487402e-01,7.066772923280950636e-06,1.014599547488614917e-05,3.013666719198226929e-04,-3.252829992561601102e-05,3.569083446564036421e-06,-2.758779373834840953e-05,-2.024474199391335105e-10,3.183491803504523432e-10,5.750000000000000000e+00,1.663463931321549892e+09
