time,raw_acc,filtered_acc,filtered_velocity,displacement
24.3775,0.6199362400000001,0.4243906953609302,-0.018335552992648975,0.016067804188585073
24.3788,0.6261180800000001,0.4119616352618891,-0.017849838350846928,0.016044283684211857
24.38,0.6137544,0.3949445842876377,-0.017423748235192296,0.01602311953226022
24.3813,0.58284716,0.3740084277730119,-0.016982122029106567,0.016000755716588416
24.3825,0.5333944,0.3499984302078941,-0.01660605119500959,0.015980602812653934
24.3837,0.53957624,0.32391815936380136,-0.016260174944710958,0.01596088307697009
24.385,0.4159443400000001,0.296898980429965,-0.015915258324412887,0.015939969045345153
24.3863,0.30467612,0.2701236964223797,-0.015605449317077986,0.01591948058537823
24.3875,0.27994974,0.2446669438352253,-0.015355472273075103,0.015900904032424126
24.3888,0.31703882000000005,0.22133863089744632,-0.01511160799322477,0.015881100430251024
24.39,0.33558434,0.20065463832383534,-0.014917593775590007,0.015863082909189724
24.3912,0.3294025,0.18292500932509648,-0.014746770528226696,0.015845284290607425
24.3925,0.34176520000000005,0.16836205701158125,-0.014577901671376748,0.01582622325367773
24.3938,0.32322066000000005,0.15715630652456958,-0.014425926064661554,0.0158073707656493
24.395,0.27994974,0.14951220926405978,-0.014301680276918569,0.01579013420184434
24.3963,0.23049698,0.14562599599291265,-0.014169740156770014,0.015771627778562433
24.3975,0.23667882,0.14560870022713573,-0.014055043843795833,0.015754692908162084
24.3987,0.27994974,0.14941571103813,-0.013938218893795208,0.01573789695051952
24.4,0.31085796,0.15684689756209635,-0.013799483488036826,0.015719867443971372
24.4013,0.28613158,0.16760046542643836,-0.013649073986631273,0.01570202588161283
24.4025,0.31085796,0.18130710583009724,-0.013500357125314638,0.01568573622294565
24.4038,0.34794704000000004,0.19752713836017266,-0.013314889347685273,0.015668306312738196
24.405,0.36649158000000004,0.2157566860488181,-0.013127840737110092,0.015652440674687306
24.4062,0.33558434,0.23544425342551667,-0.01291818946435412,0.015636813056566463
24.4075,0.3294025,0.25596468632905767,-0.012659990955743898,0.015620187239293393
24.4088,0.39121796000000003,0.2765510727337281,-0.01237522143089396,0.015603914351242074
24.41,0.55812078,0.29628489295742255,-0.012093034391902967,0.015589233397748386
24.4112,0.6199362400000001,0.3142378048439991,-0.011788384541665215,0.015574904546388236
24.4125,0.589029,0.32969738086947015,-0.011431640074115304,0.015559811530387973
24.4138,0.51484986,0.34228894225254713,-0.011056812409238097,0.015545194036273828
24.415,0.47157894,0.3519057853773714,-0.010702409467630111,0.015532138503147698
24.4163,0.51484986,0.3585448998380415,-0.010302881275427417,0.015518485064164705
24.4175,0.5457571000000001,0.36220158786851997,-0.009932849403172603,0.015506343625757537
24.4187,0.53957624,0.3628740991224182,-0.00956037168806045,0.015494647693102789
24.42,0.5333944,0.3606079443335364,-0.009152828143708523,0.015482484113212135
24.4213,0.5024861800000001,0.355508266776451,-0.008750224887860921,0.015470847128741642
24.4225,0.48394164,0.34771283173057854,-0.008391317418841616,0.015460562203357614
24.4238,0.49012348,0.33735202861938496,-0.00800920377021418,0.015449901864584724
24.425,0.49012348,0.3245306888697384,-0.007675406383207184,0.015440491098492664
24.4262,0.5024861800000001,0.30934953104111473,-0.007358564640574442,0.01543147071587839
24.4275,0.44685256,0.29194525179306174,-0.00703136398038488,0.015422117262274788
24.4288,0.39739979999999997,0.27250037044277253,-0.006728270248001465,0.015413173500026335
24.43,0.40358164,0.25120419039908565,-0.006477998821635453,0.015405249738584547
24.4313,0.40358164,0.2282189431610635,-0.0062304808982516086,0.015396989226766617
24.4325,0.40976250000000003,0.20370515094562608,-0.006035589774301964,0.01538962958436308
24.4337,0.38503612000000004,0.1778886788307713,-0.0058710534443993136,0.015382485598431857
24.435,0.31703882000000005,0.15111307698533882,-0.005721779323468165,0.015374950257132761
24.4363,0.25522336,0.12383033480155614,-0.005607800596049914,0.01536758603018507
24.4375,0.19958876000000003,0.0965265575739307,-0.005540478838844072,0.01536089706252413
24.4387,0.18722606,0.06962977643784349,-0.00550583572328759,0.015354269273786848
24.44,0.16868152,0.043454300545109514,-0.00549754048395882,0.015347117079252133
24.4413,0.13777330000000002,0.018193696500636514,-0.005522837842251084,0.015339953833340114
24.4425,0.15013698,-0.006061624676755861,-0.00558108672156683,0.015333291478601819
24.4438,0.16249968,-0.029286486981736942,-0.005669751103544195,0.015325978434015494
24.445,0.11304692000000001,-0.05145818722637041,-0.005784046425983812,0.015319106155497772
24.4462,0.051231362,-0.0725163694262411,-0.0059244405085071075,0.015312081063337073
24.4475,-0.035310772000000004,-0.09240509865919161,-0.006097810064588656,0.015304266600464559
24.4488,-0.053855508,-0.11118755487256075,-0.0062964775677578876,0.01529621031350355
24.45,0.020323436000000004,-0.1291435926423042,-0.006507170635018902,0.01528852812458188
24.4513,0.11304692000000001,-0.1467358091277276,-0.006753149149706986,0.015279908916721804
24.4525,0.11304692000000001,-0.16442388960254664,-0.007006664822253129,0.015271653028338623
24.4537,0.057412908000000006,-0.18245584300543283,-0.007281775890459152,0.01526307996391099
24.455,-0.010584392000000001,-0.20078176492948113,-0.007598027365731858,0.015253408091794488
24.4563,-0.035310772000000004,-0.21910282602559528,-0.007938263608162955,0.015243309502661452
24.4575,-0.10948952000000002,-0.23697188020532334,-0.008279384345705881,0.015233578913889123
24.4588,-0.10330768000000001,-0.25388704389277766,-0.008666083643547162,0.015222564359696104
24.46,-0.029129128,-0.26933705380742606,-0.009047824611177337,0.015211936014743263
24.4612,-0.12803406,-0.28276594844707936,-0.009447058862412445,0.015200839084659102
24.4625,-0.25166596,-0.29354969641612727,-0.00988980285194813,0.015188270124544797
24.4638,-0.3382078,-0.3011260294142103,-0.010344647694809042,0.0151751177316894
24.465,-0.31348142,-0.30523314720201167,-0.010776936053329845,0.01516244478144051
24.4663,-0.18985050000000003,-0.3060609929186823,-0.011242917759805519,0.015148131876461966
24.4675,-0.12803406,-0.30419197421983946,-0.011677878150281283,0.015134379398915905
24.4687,-0.12185320000000001,-0.300399758523773,-0.012109610327446573,0.015120106905829302
24.47,-0.14657958000000001,-0.29547927799275414,-0.012566077799145876,0.01510406770854701
24.4713,-0.11567136,-0.29019068093707695,-0.01301607876455707,0.015087439306780597
24.4725,-0.047673864,-0.28524811586357446,-0.013430827363171891,0.01507157116310395
24.4737,-0.016766036,-0.28125759090935865,-0.013840386371066722,0.015055208434863396
24.475,0.0017787196000000002,-0.27860419044003976,-0.014274122811525843,0.015036934003894702
24.4763,-0.035310772000000004,-0.2773609066936691,-0.014705497542034738,0.015018097250664933
24.4775,-0.10330768000000001,-0.2772798750680063,-0.015108450999881715,0.015000208881539773
24.4788,-0.09094498,-0.2778706488028654,-0.015539639837817216,0.01498028762249526
24.48,-0.10330768000000001,-0.27849946254325086,-0.015943975348473437,0.014961397453383474
24.4812,-0.17748682000000002,-0.2784587168255982,-0.01634883658475932,0.014942021766223522
24.4825,-0.24548412,-0.27705586440745017,-0.01678078071501613,0.014920487514978658
24.4838,-0.2578478,-0.2737650167579912,-0.0172098477035817,0.014898393606506622
24.485,-0.17130498,-0.26836558547087147,-0.01760633368423322,0.01487750389767392
24.4863,-0.16512412,-0.2609663005743137,-0.018021781673722186,0.01485434562269124
24.4875,-0.1342159,-0.25193224015390625,-0.018401078147293942,0.014832491906798617
24.4887,-0.08476333600000001,-0.2418007559967493,-0.018769050821613717,0.014810189829417258
24.49,-0.029129128,-0.2312010478729249,-0.019148410840761708,0.014785543479336772
24.4913,-0.016766036,-0.22075520756514583,-0.01951426766653454,0.014760412738307018
24.4925,-0.022947582000000005,-0.21099165948755622,-0.01984557790330021,0.014736796830965104
24.4938,-0.004402865600000001,-0.2023104172403968,-0.020186663670785997,0.014710775873941939
24.495,0.01414189,-0.19498157202252253,-0.02049765602790971,0.014686365282122705
24.4962,0.075957644,-0.18912603332849956,-0.020800915946106488,0.01466158613893828
24.4975,0.1254106,-0.1846449577079734,-0.021116841082745516,0.01463433959686959
24.4988,0.051231362,-0.1811230662639699,-0.02142774337492595,0.014606685616972093
24.5,-0.072400244,-0.17781546824929803,-0.021716439103611797,0.014580799107484955
24.5012,-0.17130498,-0.17381270348840042,-0.02200092859385185,0.01455456868686646
24.5025,-0.1342159,-0.16831695106490582,-0.02229700588416314,0.01452577502945574
24.5038,-0.097126526,-0.16084747488732073,-0.022584836652567008,0.014496601831806932
24.505,-0.07858179,-0.15128410032480008,-0.022846170815538427,0.014469343227326051
24.5063,-0.041492318,-0.13981565574481392,-0.02310962265135679,0.014439471961572557
24.5075,-0.029129128,-0.12687994805912917,-0.023344059235357574,0.014411599752440512
24.5087,0.026504982000000003,-0.11311296628181261,-0.023562656884438475,0.014383455722768616
24.51,0.11304692000000001,-0.09928054911375242,-0.02377549770068922,0.01435268592228827
24.5113,0.16249968,-0.08616030648677164,-0.023971002871446736,0.014321650696916455
24.5125,0.19340790000000002,-0.07439098140726,-0.024142486295378764,0.014292782603416342
24.5138,0.15631784,-0.06435860456739748,-0.024308010667838227,0.014261289780390238
24.515,0.1254106,-0.05617583160788689,-0.024455853415900404,0.014232031461939977
24.5162,0.10068422000000002,-0.04975207079931998,-0.024595117643482448,0.01420260087930433
24.5175,0.057412908000000006,-0.04490663664197571,-0.02473253914483632,0.014170537902391998
24.5188,0.075957644,-0.04148016160360374,-0.024864770216791218,0.014138299651306927
24.52,0.14395514,-0.03939857077169405,-0.024989563877688407,0.014108387050850222
24.5213,0.16868152,-0.03864271830804712,-0.025116744362838297,0.014075817950493865
24.5225,0.2057706,-0.03914215835013511,-0.025240056619857766,0.014045603869904229
24.5237,0.13777330000000002,-0.04067575035107292,-0.02536477683848154,0.014015240969829207
24.525,0.09450238000000001,-0.04285588461823665,-0.0254960904761969,0.013982181406074741
24.5263,0.06977609800000001,-0.04520917497883041,-0.02563053990130921,0.01394894909632935
24.5275,0.08213919,-0.04728436422981645,-0.02576343268300648,0.01391811271277874
24.5288,0.08832083400000001,-0.048711137904690685,-0.02590341640037617,0.013884529260874528
24.53,0.051231362,-0.049209957868834475,-0.026039946143248574,0.013853363243348333
24.5312,0.020323436000000004,-0.048611065962812935,-0.02617660674960158,0.013822033311612695
